Cod Municipio;MSAN01;MSAN021;MSAN022;MSAN023;MSAN024;MSAN025;MSAN026;MSAN04;MSAN041;MSAN042A;MSAN042B;MSAN043A;MSAN043B;MSAN05;MSAN051A;MSAN051B;MSAN052;MSAN061;MSAN062;MSAN063;MSAN064;MSAN07;MSAN08;MSAN091;MSAN092;MSAN093;MSAN10;MSAN1011;MSAN1012;MSAN1013;MSAN1014;MSAN1015;MSAN1016;MSAN1017;MSAN1018;MSAN11;MSAN121;MSAN122;MSAN123;MSAN124;MSAN125;MSAN126;MSAN127;MSAN128;MSAN129;MSAN1210;MSAN1211;MSAN13;MSAN14;MSAN15;MSAN16;MSAN171;MSAN17111;MSAN17112;MSAN17113;MSAN172;MSAN17211;MSAN17212;MSAN17213;MSAN173;MSAN17311;MSAN17312;MSAN17313;MSAN174;MSAN17411;MSAN17412;MSAN17413;MSAN175;MSAN17511;MSAN17512;MSAN17513;MSAN176;MSAN17611;MSAN17612;MSAN17613;MSAN177;MSAN17711;MSAN17712;MSAN17713;MSAN178;MSAN17811;MSAN17812;MSAN17813;MSAN179;MSAN17911;MSAN17912;MSAN17913;MSAN1710;MSAN171011;MSAN171012;MSAN171013;MSAN1711;MSAN171111;MSAN171112;MSAN171113;MSAN1712;MSAN171211;MSAN171212;MSAN171213;MSAN1713;MSAN171311;MSAN171312;MSAN171313;MSAN171314;MSAN171321;MSAN171322;MSAN171323;MSAN1714;MSAN171411;MSAN171412;MSAN171413;MSAN171414;MSAN171415;MSAN171421;MSAN171422;MSAN171423;MSAN1715
4117909;Setor subordinado a outra secretaria;Não;Não;Não;Não;Não;Sim;Possui lei;4180;12;2015;-;-;Sim;4180;2015;2/3 sociedade civil  e 1/3 governo;Sim;Sim;Não;Não;4;30;Não;Sim;-;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Sim;secretaria municipal  de administração;Não;Sim;Não;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Não
4118006;Setor subordinado a outra secretaria;Não;Não;Não;Não;Não;Sim;Possui lei;63;11;2013;-;-;Sim;63;2013;2/3 sociedade civil  e 1/3 governo;Sim;Sim;Não;Não;8;13;Não;Sim;-;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Sim;DEPARTAMENTO DE EDUCAÇÃO;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Sim;Não;-;-;-;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Sim;Não
4118105;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Não;Não;Possui lei;2073;6;2015;-;-;Sim;2073;2015;2/3 sociedade civil  e 1/3 governo;Sim;Sim;Sim;Sim;12;18;Não;Sim;-;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;SECRETARIA MUNICIPAL DA CRIANÇA E DESENV. SOCIAL;Sim;Sim;Não;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;-;-;-;-;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Não
4118204;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Sim;2587;2005;2/3 sociedade civil  e 1/3 governo;Sim;Não;Não;Não;14;24;Não;Sim;-;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Sim;secretaria municipal de assistência social;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;Não;Sim;Não;Sim;Não;Sim;Não;Não;Sim;Sim;Sim;Não;Não
4118303;Não possui estrutura;-;-;-;-;-;-;Não possui;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Sim;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;Sim;Sim;Sim;Não;-;-;-;-;-;-;-;-;Não
4118402;Setor subordinado a outra secretaria;Não;Não;Não;Sim;Não;Não;Não possui;-;-;-;-;-;Sim;3825;2011;2/3 sociedade civil  e 1/3 governo;Sim;Não;Não;Não;6;24;-;-;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não
4118451;Não possui estrutura;-;-;-;-;-;-;Possui lei;1597;5;2018;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Sim;Não
4118501;Câmara Intersetorial de Segurança Alimentar e Nutricional;Não;Não;Não;Não;Não;Sim;Possui lei;4934;12;2016;-;-;Sim;3927;2012;2/3 sociedade civil  e 1/3 governo;Sim;Não;Não;Não;11;24;-;-;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;secretaria de educação e cultura;Não;Não;Não;Sim;Sim;Não;Sim;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Não
4118600;Setor subordinado diretamente à chefia do Executivo;-;-;-;-;-;-;Possui lei;1797;9;2013;-;-;Sim;1148;2011;2/3 sociedade civil  e 1/3 governo;Sim;Sim;Não;Sim;5;24;-;-;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;secretaria municipal de assistencia social;Não;Não;Sim;Sim;Não;Sim;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Sim;Não;-;-;-;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não
4118709;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Não;Sim;Possui lei;958;12;2013;-;-;Sim;19;2015;2/3 sociedade civil  e 1/3 governo;Sim;Não;Não;Sim;5;24;Não;Sim;-;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;secretaria municipaL DE EDUCAÇÃO CULTURA DESPORTOS;Sim;Não;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Não;-;-;-;-;-;-;-;-;Não
4118808;Setor subordinado a outra secretaria;Não;Não;Não;Não;Não;Sim;Possui lei;995;11;2014;-;-;Sim;45;2015;2/3 sociedade civil  e 1/3 governo;Não;Não;Não;Sim;0;8;-;-;Sim;Não;-;-;-;-;-;-;-;-;Sim;Não;Não;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;secretaria de educação cultura esporte e lazer;Não;Não;Não;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Não;-;-;-;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Não;-;-;-;-;-;-;-;-;Sim
4118857;Setor subordinado a outra secretaria;Não;Não;Não;Não;Não;Sim;Possui lei;864;11;2016;-;-;Sim;118;2003;2/3 sociedade civil  e 1/3 governo;Não;Não;Não;Sim;2;18;-;-;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;-;-;-;-;-;-;-;-;-;-;-;;-;Não;Não;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Não;Sim;Não;-;-;-;Sim;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Não;-;-;-;-;-;-;-;-;Não
4118907;Setor subordinado a outra secretaria;Sim;Não;Não;Não;Não;Não;Possui lei;1965;3;2014;-;-;Sim;1965;2014;2/3 sociedade civil  e 1/3 governo;Sim;Sim;Sim;Não;1;24;Não;Sim;-;Sim;Não;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;assistencia social;Não;Sim;Não;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Não;-;-;-;Sim;Não;Sim;Sim;Não;-;-;-;Não;-;-;-;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Sim;Sim;Não;Sim;Não
